Aqsid Poc,Chart Name,DV Valid,DV Year,Latitude1,Longitude1,Pollutant and Averaging Time,Standards Unit,Validity Notes,Primary Standard,Secondary Standard,Max. DV
27-137-0032-2,Duluth (0032-2),Yes,2013,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,70
27-137-0032-2,Duluth (0032-2),Yes,2017,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,70
27-137-7001-1,Virginia (7001-1),Yes,2003,47.523355,-92.536305,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,70
27-137-7001-1,Virginia (7001-1),Yes,2004,47.523355,-92.536305,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,70
27-137-7001-1,Virginia (7001-1),Yes,2005,47.523355,-92.536305,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,70
27-003-1001,East Bethel (1001),Yes,2003,45.40184,-93.20306,Ozone: 8-hour,PPB,,70,70,71
27-095-3051,Mille Lacs Band (3051),Yes,2002,46.2053,-93.75945,Ozone: 8-hour,PPB,,70,70,71
27-003-1001,East Bethel (1001),Yes,2007,45.40184,-93.20306,Ozone: 8-hour,PPB,,70,70,72
27-003-1002,Blaine (1002),Yes,2002,45.13767954,-93.20761498,Ozone: 8-hour,PPB,,70,70,72
27-095-3051,Mille Lacs Band (3051),Yes,2003,46.2053,-93.75945,Ozone: 8-hour,PPB,,70,70,72
27-123-0868,St. Paul (0868-1),Yes,2022,44.95072,-93.09827,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,72
27-163-6015,Washington County (6015),Yes,2007,45.11728,-92.85532,Ozone: 8-hour,PPB,,70,70,72
27-163-6015,Washington County (6015),Yes,2002,45.11728,-92.85532,Ozone: 8-hour,PPB,,70,70,73
27-171-3201,St. Michael (3201),Yes,2007,45.20916,-93.66921,Ozone: 8-hour,PPB,,70,70,73
27-003-1002,Blaine (1002),Yes,2003,45.13767954,-93.20761498,Ozone: 8-hour,PPB,,70,70,74
27-003-1002,Blaine (1002-3),Yes,2021,45.13767954,-93.20761498,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,74
27-003-1002,Blaine (1002-3),Yes,2022,45.13767954,-93.20761498,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,74
27-053-1909,Minneapolis (1909-3),Yes,2022,45.013611,-93.272049,PM10 daily background for modeling-  smoke/dust removed,ug/m3,,150,150,74
27-163-6015,Washington County (6015),Yes,2003,45.11728,-92.85532,Ozone: 8-hour,PPB,,70,70,74
27-053-0966-1,Minneapolis (0966-1),Yes,2018,44.97944,-93.26613,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-053-0966-1,Minneapolis (0966-1),Yes,2019,44.97944,-93.26613,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-109-5008-3,Rochester (5008-3),Yes,2008,43.996908,-92.450366,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-123-0866-1,St. Paul (0866-1),Yes,2004,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-123-0866-1,St. Paul (0866-1),Yes,2005,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-123-0866-1,St. Paul (0866-1),Yes,2006,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-123-0866-1,St. Paul (0866-1),Yes,2010,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-123-0866-1,St. Paul (0866-1),Yes,2014,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-123-0866-2,St. Paul (0866-2),Yes,2005,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-123-0866-2,St. Paul (0866-2),Yes,2006,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-123-0868-1,St. Paul (0868-1),Yes,2001,44.95072,-93.09827,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-123-0868-3,St. Paul (0868-3),Yes,2003,44.95072,-93.09827,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-123-0868-3,St. Paul (0868-3),Yes,2004,44.95072,-93.09827,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-123-0868-3,St. Paul (0868-3),Yes,2005,44.95072,-93.09827,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-123-1003-1,St. Paul (1003-1),Yes,2004,44.96133,-93.19019,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-123-1003-1,St. Paul (1003-1),Yes,2005,44.96133,-93.19019,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-123-1003-1,St. Paul (1003-1),Yes,2006,44.96133,-93.19019,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-137-0032-1,Duluth (0032-1),Yes,2003,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-137-0032-1,Duluth (0032-1),Yes,2004,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-137-0032-1,Duluth (0032-1),Yes,2012,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-137-0032-1,Duluth (0032-1),Yes,2013,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-137-0032-2,Duluth (0032-2),Yes,2003,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-137-0032-2,Duluth (0032-2),Yes,2004,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,80
27-053-0909,Minneapolis (0909-3),Yes,2021,45.012102,-93.276699,PM10 daily background for modeling-  smoke/dust removed,ug/m3,,150,150,83
27-053-0954,Minneapolis (0954),Yes,2006,44.980995,-93.273719,Sulfur dioxide: 1-hour,PPB,,75,,84
27-053-1909,Minneapolis (1909-3),Yes,2021,45.013611,-93.272049,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,84
27-053-1909,Minneapolis (1909-3),Yes,2022,45.013611,-93.272049,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,84
27-053-0909,Minneapolis (0909-3),Yes,2022,45.012102,-93.276699,PM10 daily background for modeling-  smoke/dust removed,ug/m3,,150,150,85
27-053-0954,Minneapolis (0954),Yes,2004,44.980995,-93.273719,Sulfur dioxide: 1-hour,PPB,,75,,85
27-053-0909,Minneapolis (0909-3),Yes,2023,45.012102,-93.276699,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,87
27-053-0909-3,Minneapolis (0909-3),Yes,2020,45.012102,-93.276699,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-053-0956-1,Minneapolis (0956-1),Yes,2000,45.00718735,-93.27744782,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-053-0966-1,Minneapolis (0966-1),Yes,2007,44.97944,-93.26613,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-053-0966-1,Minneapolis (0966-1),Yes,2008,44.97944,-93.26613,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-053-0966-1,Minneapolis (0966-1),Yes,2009,44.97944,-93.26613,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-095-3051-1,Mille Lacs Band (3051-1),Yes,2000,46.2053,-93.75945,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-123-0021-1,St. Paul (0021-1),Yes,2003,44.96555,-93.05684,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-123-0021-1,St. Paul (0021-1),Yes,2004,44.96555,-93.05684,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-123-0021-1,St. Paul (0021-1),Yes,2005,44.96555,-93.05684,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-123-0866-1,St. Paul (0866-1),Yes,2003,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-123-0866-2,St. Paul (0866-2),Yes,2003,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-123-0866-2,St. Paul (0866-2),Yes,2004,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-123-0866-2,St. Paul (0866-2),Yes,2020,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-123-0868-1,St. Paul (0868-1),Yes,2003,44.95072,-93.09827,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-1,Duluth (0032-1),Yes,2005,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-1,Duluth (0032-1),Yes,2006,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-1,Duluth (0032-1),Yes,2007,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-1,Duluth (0032-1),Yes,2014,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-1,Duluth (0032-1),Yes,2015,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-1,Duluth (0032-1),Yes,2016,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-1,Duluth (0032-1),Yes,2017,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-2,Duluth (0032-2),Yes,2000,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-2,Duluth (0032-2),Yes,2001,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-2,Duluth (0032-2),Yes,2002,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-2,Duluth (0032-2),Yes,2005,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-2,Duluth (0032-2),Yes,2006,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-2,Duluth (0032-2),Yes,2007,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-2,Duluth (0032-2),Yes,2014,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-2,Duluth (0032-2),Yes,2015,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-2,Duluth (0032-2),Yes,2016,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032-2,Duluth (0032-2),Yes,2018,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,90
27-137-0032,Duluth (0032-2),Yes,2023,46.75154,-92.14127,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,94
27-137-7001,Virginia (7001-1),Yes,2021,47.523355,-92.536305,PM10 daily background for modeling-  smoke/dust removed,ug/m3,,150,150,95
27-137-7001,Virginia (7001-1),Yes,2022,47.523355,-92.536305,PM10 daily background for modeling-  smoke/dust removed,ug/m3,,150,150,95
27-137-7001,Virginia (7001-1),Yes,2021,47.523355,-92.536305,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,95
27-137-7001,Virginia (7001-1),Yes,2022,47.523355,-92.536305,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,95
27-053-0909,Minneapolis (0909-3),Yes,2021,45.012102,-93.276699,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,96
27-053-0909,Minneapolis (0909-3),Yes,2022,45.012102,-93.276699,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,96
27-053-0954,Minneapolis (0954),Yes,2005,44.980995,-93.273719,Sulfur dioxide: 1-hour,PPB,,75,,99
27-053-0954,Minneapolis (0954),Yes,2003,44.980995,-93.273719,Sulfur dioxide: 3-hour,PPB,,,500,99
27-053-1007-1,Minneapolis (1007-1),Yes,2000,45.03972,-93.29874,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,100
27-053-1007-1,Minneapolis (1007-1),Yes,2001,45.03972,-93.29874,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,100
27-053-1007-1,Minneapolis (1007-1),Yes,2002,45.03972,-93.29874,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,100
27-123-0866-1,St. Paul (0866-1),Yes,2000,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,100
27-123-0866-1,St. Paul (0866-1),Yes,2001,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,100
27-123-0866-1,St. Paul (0866-1),Yes,2002,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,100
27-123-0866-1,St. Paul (0866-1),Yes,2007,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,100
27-123-0866-1,St. Paul (0866-1),Yes,2008,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,100
27-123-0866-1,St. Paul (0866-1),Yes,2009,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,100
27-123-0866-1,St. Paul (0866-1),Yes,2011,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,100
27-123-0866-1,St. Paul (0866-1),Yes,2012,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,100
27-123-0866-1,St. Paul (0866-1),Yes,2013,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,100
27-123-0866-1,St. Paul (0866-1),Yes,2015,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,100
27-123-0866-1,St. Paul (0866-1),Yes,2016,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,100
27-123-0866-1,St. Paul (0866-1),Yes,2017,44.89926,-93.01708,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,100
